WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  LAUN    TXFR                                            
does                    11     2     4     4    57   699   266     2     2    -8      45
lack                    11     2     4     4    66   701   303     2     2    -9       7
its                     11     2     3     3    72   702   183     3     3    -6     152
not                     11     2     3     3    63   700   300     3     3     9     277
does                    11     2     4     4    59   699   166     4     4     4      45
own                     11     2     3     3    73   703   213     0     0   -14      44
integrity;              11     3    10     9     6   704   175     6     6   -99       1
integrity;              11     3    10     9     4   704   243     4     4     2       1
not                     11     3     3     3    17   707   193     0     0   -13     277
false                   11     3     5     5    27   709   170     4     4   -10       2
fa‡ade.                 11     3     7     6    31   710   182     2     2    -4     -99
not                     11     3     3     3    17   707   216     0     0    14     277
fa‡ade.                 11     3     7     6    31   710   230     2     2   -14     -99
fa‡ade.                 11     3     7     6    32   710   490     3     3    -1     -99
There's                 11     3     7     7    43   711   212     6     6   -11     -99
of                      11     3     2     2    52   714   188     0     0    -9    1757
abiding                 11     3     7     7    59   715   247     4     4    -7       1
irritation              11     3    10    10    67   716   207     4     4    -8       1
abiding                 11     3     7     7    59   715   211     4     4     8       1
about                   11     3     5     5    74   717   179     0     0   -15     164
being                   11     4     5     5     5   718   271     5     5   -99      54
somehow                 11     4     7     7    19   720   265     5     5   -14       2
be                      11     4     2     2    30   723   261     1     1   -11     423
yourself.'              11     4    10     8    43   726   205     3     3   -13       6
to                      11     4     2     2    26   722   278     0     0    17    1597
Well,                   11     4     5     4    55   727   244     4     4   -29      48
indeed,                 11     4     7     6    62   728   305     5     5    -7      26
don't                   11     4     5     5    71   731   245     0     0    -9     -99
I                       11     4     1     1    69   730   250     0     0     2     327
think                   11     5     5     5     5   732   209     5     5   -99      52
self-consciously        11     5    16    16    32   738   251     2     2   -27     -99
self-consciously        11     5    16    16    39   738   205     9     9    -7     -99
manipulatively          11     5    14    14    52   740   213     1     1   -13       1
manipulatively          11     5    14    14    59   740   347     8     8    -7       1
created                 11     5     7     7    69   741   259     3     3   -10       5
new                     11     5     3     3    76   743   185     0     0    -7      93
a                       11     5     1     1    74   742   295     0     0     2    1434
public                  12     1     6     6     6   744   254     6     6     0      27
sell                    12     1     4     4    16   747   196     0     0   -10       7
books.                  12     1     6     5    25   748   230     4     4    -9      16
think                   12     1     5     5    35   751   229     1     1   -10      52
distinctly              12     1    10    10    46   753   190     0     0   -11       3
distinctly              12     1    10    10    53   753   202     7     7    -7       3
immature                12     1     8     8    61   754   275     4     4    -8       2
and,                    12     1     4     3    70   755   181     4     4    -9    1283
despite                 12     1     7     7    73   756   162     2     2    -3      15
years                   12     2     5     5     6   758   229     3     3   -99     104
years                   12     2     5     5     4   758   197     1     1     2     104
exposure,               12     2     9     8    19   761   257     1     1   -15       1
doesn't                 12     2     7     7    36   763   191     4     4   -17     -99
understand              12     2    10    10    48   765   218     2     2   -12      10
that                    12     2     4     4    60   766   183     3     3   -12     871
interviews              12     2    10    10    68   768   189     0     0    -8       3
interviews              12     2    10    10    72   768   143     4     4    -4       3
not                     12     3     3     3     5   770   198     1     1   -99     277
discuss                 12     3     7     7    22   774   247     1     1   -17       2
jejune                  12     3     6     6    35   776   280     1     1   -13       1
self-image              12     3    10    10    44   777   171     3     3    -9     -99
jejune                  12     3     6     6    39   776   323     5     5     5       1
self-image              12     3    10    10    49   777   305     8     8   -10     -99
problems.               12     3     9     8    55   778   215     3     3    -6       7
self-image              12     3    10    10    48   777   234     7     7     7     -99
Joanna's                12     3     8     8    72   779   187     6     6   -24     -99
had                     12     3     3     3    76   780   194     1     1    -4     130
a                       12     4     1     1     7   782   219     1     1   -99    1434
*Blink                  12   -99     1     1   -99   -99   161   -99   -99   -99     -99
second                  12     4     6     6    27   786   221     5     5   -99      18
marriage,               12     4     9     8    31   787   147     2     2    -4       3
second                  12     4     6     6    22   786   193     0     0     9      18
18                      12     4     2     2    43   789   308     1     1   -21     -99
ended                   12     4     5     5    52   791   218     0     0    -9       6
divorce                 12     4     7     7    62   793   274     1     1   -10       2
three                   12     4     5     5    73   794   272     4     4   -11      28
and                     12     5     3     3     7   797   181     2     2   -99    1283
a                       12     5     1     1    24   801   176     1     1   -17    1434
breakdown               12     5     9     9    32   803   179     0     0    -8       2
breakdown               12     5     9     9    38   803   175     6     6    -6       2
left                    12     5     4     4    51   805   242     4     4   -13      20
virtually               12     5     9     9    59   807   148     3     3    -8       4
incommunicado           12     5    13    13    70   808   201     4     4   -11       1
incommunicado           12     5    13    13    75   808   469     9     9    -5       1
a                       13     1     1     1     4   810   221     0     0     0    1434
year.                   13     1     5     4    15   812   173     1     1   -11      51
she's                   13     1     5     5    27   814   241     2     2   -12     -99
living                  13     1     6     6    34   815    88     3     3    -7      10
further                 13     1     7     7    13   811   183     7     7    21       9
further                 13     1     7     7     6   811   256     0     0     7       9
year.                   13     1     5     4    18   812   159     4     4   -12      51
living                  13     1     6     6    37   815   204     6     6   -19      10
London                  13     1     6     6    47   818   231     1     1   -10      27
won't                   13     1     5     5    58   820   248     0     0   -11     -99
be                      13     1     2     2    65   821   154     1     1    -7     423
savours                 13     2     7     7    18   826   192     1     1   -99       1
newfound                13     2     8     8    30   828   194     1     1   -12       1
metropolitan            13     2    12    12    44   829   281     6     6   -14       1
anonymity),             13     2    11     9    56   830   247     5     5   -12       1
attending               13     2     9     9    68   831   226     5     5   -12       3
cultural                13     3     8     8     5   832   205     5     5   -99       7
galore,                 13     3     7     6    17   834   236     1     1   -12       1
and                     13     3     3     3    31   836   309     0     0   -14    1283
dating                  13     3     6     6    27   835   312     3     3     4       1
dating                  13     3     6     6    25   835   267     1     1     2       1
course                  13     3     6     6    45   839   176     5     5   -20      32
writing                 13     3     7     7    54   841   209     5     5    -9       6
more                    13     3     4     4    61   842   273     4     4    -7     168
writing                 13     3     7     7    54   841   311     5     5     7       6
stories.                13     3     8     7    68   843   172     6     6   -14       7
think                   13     3     5     5    75   845   116     2     2    -7      52
Joanna's                13     4     8     8     6   846   169     6     6   -99     -99
modest,                 13     4     7     6    16   848   223     1     1   -10       5
not                     13     4     3     3    30   850   164     3     3   -14     277
modest                  13     4     6     6    39   852   204     5     5    -9       5
would                   13     4     5     5    48   855   223     0     0    -9     146
like                    13     4     4     4    58   856   193     4     4   -10      99
like                    13     4     4     4    56   856   172     2     2     2      99
she                     13     4     3     3    72   861   198     0     0   -16      91
says                    13     4     4     4    77   862   124     1     1    -5      47
her                     13     5     3     3     6   864   258     3     3   -99     107
think                   13     5     5     5    20   867   203     3     3   -14      52
good,                   13     5     5     4    31   869   212     0     0   -11      52
distinct                13     5     8     8    44   871   225     2     2   -13       1
weaknesses,             13     5    11    10    53   872   242     2     2    -9       2
distinct                13     5     8     8    43   871   279     1     1    10       1
weaknesses,             13     5    11    10    56   872   205     5     5   -13       2
sometimes               13     5     9     9    67   874   177     0     0   -11      12
sometimes               13     5     9     9    73   874   189     6     6    -6      12
I                       13     5     1     1    77   875   271     0     0    -4     327
have                    14     1     4     4     9   878   229     1     1     0     361
flash                   14     1     5     5    20   880   160     5     5   -11       1
insight.                14     1     8     7    32   882   231     8     8   -12       2
there's                 14     1     7     7    43   884   162     6     6   -11     -99
difference              14     1    10    10    52   887   176     0     0    -9      15
between                 14     1     7     7    67   888   187     4     4   -15      42
being                   14     1     5     5    71   889    90     0     0    -4      54
and                     14     2     3     3     5   891   272     0     0   -99    1283
great.                  14     2     6     5    16   893   188     1     1   -11      31
difficult               14     2     9     9    34   896   193     2     2   -18      15
know,                   14     2     5     4    46   898   181     1     1   -12      31
it,                     14     2     3     2    57   900   265     0     0   -11     544
looking                 14     2     7     7    67   901   233     6     6   -10      13
at                      14     2     2     2    71   902   126     2     2    -4     269
contemporaries,         14     3    15    14     5   904   281     5     5   -99       1
will                    14     3     4     4    24   906   233     4     4   -19     210
as                      14     3     2     2    34   908   165     2     2   -10     422
will                    14     3     4     4    21   906   155     1     1    13     210
Y'know,                 14     3     7     6    43   910   268     1     1   -22     -99
think                   14     3     5     5    53   912   239     1     1   -10      52
odd                     14     3     3     3    64   914   181     2     2   -11       6
John                    14     3     4     4    70   915   174     4     4    -6      14
Fowles                  14     3     6     6    74   916   175     3     3    -4       2
will.                   14     4     5     4     5   917   175     5     5   -99     210
Penelope                14     4     8     8    12   918   281     6     6    -7       1
Fitzgerald              14     4    10    10    23   919   112     8     8   -11       2
under                   14     4     5     5    50   925   159     2     2   -27      32
absolutely              14     4    10    10    60   926   209     6     6   -10       8
no                      14     4     2     2    66   927   325     1     1    -6     117
illusion                14     4     8     8    71   928   174     3     3    -5       1
absolutely              14     4    10    10    63   926   331     9     9     8       8
absolutely              14     4    10    10    60   926   513     6     6     3       8
absolutely              14     4    10    10    54   926   275     0     0     6       8
absolutely              14     4    10    10    60   926   179     6     6    -6       8
absolutely              14     4    10    10    62   926   144     8     8    -2       8
think                   14     4     5     5    30   921   165     2     2    32      52
Fitzgerald              14     4    10    10    22   919   147     7     7     8       2
Fitzgerald              14     4    10    10    17   919   197     2     2     5       2
Penelope                14     4     8     8    10   918   189     4     4     7       1
I'm                     14     4     3     3    45   924   181     1     1   -35     -99
absolutely              14     4    10    10    56   926   215     2     2   -11       8
no                      14     4     2     2    66   927   176     1     1   -10     117
fit                     14     5     3     3    16   932   327     2     2   -99       2
right                   14     5     5     5    28   935   211     2     2   -12      38
these                   14     5     5     5    38   937   262     2     2   -10      73
right                   14     5     5     5    30   935   186     4     4     8      38
right                   14     5     5     5    26   935   233     0     0     4      38
for                     14     5     3     3    33   936   257     1     1    -7     519
these                   14     5     5     5    37   937   116     1     1    -4      73
I've                    14     5     4     4    51   939   212     2     2   -14     -99
a                       14     5     1     1    59   941   154     1     1    -8    1434
acuteness               14     5     9     9    69   944   312     1     1   -10       1
acuteness               14     5     9     9    72   944   207     4     4    -3       1
about                   15     1     5     5     3   945   218     3     3     0     164
contemporary            15     1    12    12    13   946   191     7     7   -10       3
relationships           15     1    13    13    25   947   271     6     6   -12       1
that's                  15     1     6     6    39   948   198     6     6   -14     -99
for                     15     1     3     3    48   950   203     2     2    -9     519
it's                    15     1     4     4    59   953   267     0     0   -11     152
going                   15     1     5     5    68   955   182     0     0    -9      39
going                   15     1     5     5    73   955   117     5     5    -5      39
right                   15     2     5     5     4   958   229     4     4   -99      38
ever.'                  15     2     6     4    10   960   263     0     0    -6      38
Discounting             15     2    11    11    27   961   204     6     6   -17       1
oddity                  15     2     6     6    39   963   267     2     2   -12       1
finding                 15     2     7     7    48   965   226     1     1    -9       9
myself                  15     2     6     6    55   966   201     0     0    -7      14
bracketed               15     2     9     9    65   967   219     3     3   -10       2
with                    15     2     4     4    73   968   164     1     1    -8     393
a                       15     3     1     1     4   971   212     1     1   -99    1434
Fowles                  15     3     6     6    27   975   175     4     4   -23       2
(b1926)                 15     3     7     5    32   976   196     2     1    -5       2
of                      15     3     2     2    19   973   239     1     1    13    1757
(b1926)                 15     3     7     5    31   976   324     1     0   -12       2
Fitzgerald              15     3    10    10    47   979   286     3     3   -16       2
(b1916)                 15     3     7     5    57   980   223     2     1   -10       2
(b1916)                 15     3     7     5    56   980   273     1     0     1       2
(b1916)                 15     3     7     5    57   980   156     2     1    -1       2
(b1916)                 15     3     7     5    55   980   241     0    -1     2       2
which                   15     3     5     5    69   982   245     4     4   -14     152
stretches               15     4     9     9     7   984   184     7     7   -99       2
stretches               15     4     9     9     5   984   140     5     5     2       2
notion                  15     4     6     6    19   986   161     5     5   -14       4
contemporaneity         15     4    15    15    32   988   188     8     8   -13       1
beyond                  15     4     6     6    45   989   181     5     5   -13      11
bounds                  15     4     6     6    55   991   183     4     4   -10       1
sense                   15     4     5     5    64   994   335     0     0    -9      14
bounds                  15     4     6     6    55   991   271     4     4     9       1
my                      15     4     2     2    61   993   136     0     0    -6      91
I                       15     4     1     1    73   996   146     1     1   -12     327
'umble                  15     5     6     6     6   999   366     1     1   -99       1
dismissal               15     5     9     9    15  1000   460     3     3    -9       1
her                     15     5     3     3    26  1002   290     1     1   -11     107
by                      15     5     2     2    36  1004   229     1     1   -10     252
being                   15     5     5     5    49  1007   210     1     1   -13      54
mere                    15     5     4     4    56  1008   309     2     2    -7       3
'acuity'                15     5     8     6    64  1009   167     5     4    -8       1
quite                   15     5     5     5    68  1010   157     0     0    -4      48
being                   15     5     5     5    53  1007   187     5     5    15      54
being                   15     5     5     5    49  1007   178     1     1     4      54
as                      15     5     2     2    46  1006   209     1     1     3     422
'acuity'                15     5     8     6    63  1009   151     4     3   -17       1
quite                   15     5     5     5    68  1010   317     0     0    -5      48
difficult               16     1     9     9     2  1011   235     2     2     0      15
take,                   16     1     5     4    14  1013   223     1     1   -12      42
only                    16     1     4     4    28  1016   224     2     2   -14      97
writer                  16     1     6     6    39  1018   240     2     2   -11       2
ascribes                16     1     8     8    48  1020   200     0     0    -9       2
to                      16     1     2     2    60  1022   232     0     0   -12    1597
it                      16     1     2     2    59  1021    69     2     2     1     544
one                     16     1     3     3    71  1025   298     1     1   -12     176
insists                 16     2     7     7     5  1027   179     5     5   -99       5
Trollope'.              16     2    10     8    30  1032   240     1     1   -25       3
real                    16     2     4     4    24  1031   193     0     0     6      37
calling                 16     2     7     7    17  1029   307     6     6     7       2
calling                 16     2     7     7    12  1029   214     1     1     5       2
on                      16     2     2     2     8  1028   188     0     0     4     417
insists                 16     2     7     7     5  1027   224     5     5     3       5
Trollope'.              16     2    10     8    38  1032   246     9     9   -33       3
Joanna                  16     2     6     6    48  1034   203     4     4   -10      18
has                     16     2     3     3    54  1035   163     3     3    -6     239
that                    16     2     4     4    59  1036   186     4     4    -5     871
affectation             16     2    11    11    65  1037   310     5     5    -6       2
affectation             16     2    11    11    70  1037   113    10    10    -5       2
real                    16     2     4     4    26  1031   182     2     2    44      37
'the                    16     2     4     3    19  1030   171     0    -1     7    3511
'the                    16     2     4     3    23  1030   249     4     3    -4    3511
has                     16     2     3     3    52  1035   204     1     1   -29     239
Joanna                  16     2     6     6    48  1034   150     4     4     4      18
No,                     16     2     3     2    41  1033   181     1     1     7     117
affectation             16     2    11    11    61  1037   206     1     1   -20       2
of                      16     2     2     2    73  1038   152     1     1   -12    1757
successful              16     3    10    10     3  1040   118     3     3   -99      15
appearing               16     3     9     9    19  1042   235     5     5   -16       2
of                      16     3     2     2    13  1041   239     2     2     6    1757
dismissive              16     3    10    10    30  1045   209     0     0   -17       1
dismissive              16     3    10    10    40  1045   188    10    10   -10       1
own                     16     3     3     3    48  1048   235     0     0    -8      44
while                   16     3     5     5    65  1050   216     3     3   -17      43
clearly                 16     3     7     7    69  1051   165     1     1    -4      14
believing               16     4     9     9     4  1052   193     4     4   -99       1
important               16     4     9     9    23  1055   215     4     4   -19      20
voting                  16     4     6     6    31  1056   183     2     2    -8       1
done                    16     4     4     4    41  1058   264     2     2   -10      25
feet                    16     4     4     4    51  1061   245     0     0   -10       9
thousand                16     4     8     8    62  1064   185     1     1   -11       5
thousand                16     4     8     8    70  1065   160     0     0    -8       5
readers.                16     5     8     7     4  1066   139     4     4   -99      28
*Off-screen             16   -99     8     7   -99   -99   200   -99   -99   -99     -99
*Off-screen             16   -99     8     7   -99   -99   220   -99   -99   -99     -99
*Off-screen             16   -99     8     7   -99   -99   144   -99   -99   -99     -99
*Off-screen             16   -99     8     7   -99   -99   209   -99   -99   -99     -99
*Off-screen             16   -99     8     7   -99   -99    68   -99   -99   -99     -99
*Off-screen             16   -99     8     7   -99   -99   276   -99   -99   -99     -99
*Off-screen             16   -99     8     7   -99   -99   196   -99   -99   -99     -99
*Off-screen             16   -99     8     7   -99   -99   208   -99   -99   -99     -99
*Off-screen             16   -99     8     7   -99   -99   223   -99   -99   -99     -99
*Off-screen             16   -99     8     7   -99   -99   127   -99   -99   -99     -99
*Off-screen             16   -99     8     7   -99   -99   256   -99   -99   -99     -99
*Off-screen             16   -99     8     7   -99   -99   329   -99   -99   -99     -99
I                       17     1     1     1     1  1081   217     1     1     0     327
to                      17     1     2     2    14  1084   167     0     0   -13    1597
heart;                  17     1     6     5    22  1085   204     5     5    -8       8
really                  17     1     6     6    13  1083   211     6     6     9      34
I                       17     1     1     1    31  1088   237     0     0   -18     327
can                     17     1     3     3    43  1091   197     1     1   -12     123
profit                  17     1     6     6    53  1093   210     3     3   -10       5
them.                   17     1     5     4    65  1095   189     3     3   -12      80
the                     17     1     3     3    73  1097   218     1     1    -8    3511
I                       17     2     1     1     7  1099    69     0     0   -99     327
greatest                17     2     8     8    24  1102   203     6     6   -17       7
are                     17     2     3     3    37  1105   185     1     1   -13     351
readers.                17     2     8     7    47  1107   271     3     3   -10      28
amazing;                17     2     8     7    64  1110   238     2     2   -17       2
they're                 17     2     7     7    74  1111   227     3     3   -10     -99
ones                    17     3     4     4     8  1113   236     4     4   -99      13
contributed             17     3    11    11    25  1116   246     6     6   -17       2
professional            17     3    12    12    36  1118   186     2     2   -11       6
confidence.'            17     3    12    10    53  1119   205     6     6   -17       7
professional            17     3    12    12    37  1118   197     3     3    16       6
to                      17     3     2     2    33  1117   208     2     2     4    1597
indeed,                 17     3     7     6    71  1121   332     1     1   -38      26
shouldn't               17     4     9     9     8  1124   214     0     0   -99     -99
she                     17     4     3     3    21  1125   250     3     3   -13      91
that                    17     4     4     4    29  1127   181     2     2    -8     871
way?                    17     4     4     3    36  1128   166     4     4    -7      58
Joanna                  17     4     6     6    43  1129   189     6     6    -7      18
a                       17     4     1     1    55  1132   207     1     1   -12    1434
the                     17     4     3     3    68  1135   188     0     0   -13    3511
queer                   17     4     5     5    75  1136   162     3     3    -7       1
afforded                17     5     8     8    16  1138   199     7     7   -99       2
her                     17     5     3     3    26  1141   179     1     1   -10     107
craft.                  17     5     6     5    33  1142   207     4     4    -7       3
she                     17     5     3     3    44  1145   235     2     2   -11      91
woman                   17     5     5     5    62  1150   241     1     1   -18      14
France                  17     5     6     6    71  1152   180     1     1    -9       8
France                  17     5     6     6    70  1152    95     0     0     1       8
woman                   17     5     5     5    61  1150   185     0     0     9      14
a                       17     5     1     1    59  1149   173     0     0     2    1434
year                    18     1     4     4     5  1154   235     0     0     0      51
said                    18     1     4     4    16  1156   171     2     2   -11      53
'You've                 18     1     7     7    27  1159   172     1     1   -11     -99
been                    18     1     4     4    36  1160   168     2     2    -9     178
sitting                 18     1     7     7    46  1161   184     7     7   -10       8
kitchen                 18     1     7     7    59  1164   175     6     6   -13       5
last                    18     1     4     4    70  1167   156     1     1   -11      73
three                   18     1     5     5    75  1168   119     1     1    -5      28
years!'''               18     2     9     7     5  1169   258     5     5   -99     104
admits,                 18     2     7     6    18  1171   251     4     4   -13       4
shamelessly,            18     2    12    11    29  1173   271     1     1   -11       1
she                     18     2     3     3    48  1175   216     2     2   -19      91
numerous                18     2     8     8    59  1177   192     0     0   -11       4
interviews              18     2    10    10    70  1178   185     2     2   -11       3
interviews              18     2    10    10    74  1178   107     6     6    -4       3
part                    18     3     4     4     5  1180   176     2     2   -99      35
for                     18     3     3     3    24  1184   200     0     0   -19     519
novels,                 18     3     7     6    33  1186   178     1     1    -9       4
when                    18     3     4     4    46  1188   191     2     2   -13     144
her                     18     3     3     3    61  1193   260     0     0   -15     107
this                    18     3     4     4    71  1195   208     1     1   -10     293
suggests                18     4     8     8     7  1196   203     7     7   -99       9
much                    18     4     4     4    27  1200   186     1     1   -20      97
in                      18     4     2     2    38  1202   167     1     1   -11    1091
imagination,            18     4    12    11    48  1204   176     4     4   -10       5
vehemently              18     4    10    10    64  1206   180     3     3   -16       1
asserts:                18     4     8     7    74  1207   190     2     2   -10       1
not                     18     5     3     3     7  1209   162     2     2   -99     277
information;            18     5    12    11    27  1212   254     6     6   -20       6
looking                 18     5     7     7    42  1214   197     4     4   -15      13
what                    18     5     4     4    53  1216   276     3     3   -11     125
expect                  18     5     6     6    63  1218   169     6     6   -10       6
the                     18     5     3     3    71  1221   211     1     1    -8    3511
case                    18     5     4     4    75  1222   339     1     1    -4      26
be                      19     1     2     2     5  1224   215     2     2     0     423
confirmed.'             19     1    11     9    12  1225   175     6     6    -7       3
be                      19     1     2     2     4  1224   181     1     1     8     423
been                    19     1     4     4    27  1227   194     3     3   -23     178
nettled                 19     1     7     7    38  1229   216     3     3   -11       1
reviewers               19     1     9     9    47  1231   229     1     1    -9       1
who've                  19     1     6     6    60  1232   170     4     4   -13     -99
that                    19     1     4     4    70  1234   168     2     2   -10     871
thirtysomethings        19     2    16    16     7  1236   133     7     7   -99       2
thirtysomethings        19     2    16    16     4  1236   180     4     4     3       2
latest                  19     2     6     6    24  1239   248     0     0   -20      13
book                    19     2     4     4    34  1240   186     3     3   -10      33
archaisms               19     2     9     9    53  1244   246     0     0   -19       1
archaisms               19     2     9     9    59  1244   312     6     6    -6       1
archaisms               19     2     9     9    56  1244   427     3     3     3       1
archaisms               19     2     9     9    58  1244   259     5     5    -2       1
ascribes                19     2     8     8    70  1246   233     3     3   -12       2
to                      19     2     2     2    76  1247    54     0     0    -6    1597
-                       19     3     1     1     5  1249   109     0     0   -99     -99
hear                    19     3     4     4    23  1253   239     3     3   -18      10
their                   19     3     5     5    35  1256   350     4     4   -12     225
urgency                 19     3     7     7    56  1259   231     5     5   -21       3
feelings...'            19     3    12     8    68  1262   266     0     0   -12       1
feelings...'            19     3    12     8    75  1262   138     7     7    -7       1
truth                   19     4     5     5    15  1266   246     3     3   -99       9
that                    19     4     4     4    22  1268   152     1     1    -7     871
interviewees            19     4    12    12    30  1270   218     0     0    -8       1
truth                   19     4     5     5    13  1266   348     1     1    17       9
that                    19     4     4     4    25  1268   177     4     4   -12     871
interviewees            19     4    12    12    34  1270   242     4     4    -9       1
Joanna                  19     4     6     6    50  1273   273     0     0   -16      18
obtains                 19     4     7     7    64  1274   193     7     7   -14       1
word                    19     4     4     4    71  1276   147     3     3    -7      11
mouth                   19     5     5     5     4  1278   239     4     4   -99       3
that                    19     5     4     4    46  1286   195     4     4   -42     871
explains                19     5     8     8    52  1287   171     5     5    -6       7
they                    19     5     4     4    61  1289   176     1     1    -9     258
all                     19     5     3     3    67  1290   188     2     2    -6     167
they                    19     5     4     4    61  1289   213     1     1     6     258
all                     19     5     3     3    68  1290   212     3     3    -7     167
sound                   19     5     5     5    72  1291    64     3     3    -4       5
explains                19     5     8     8    52  1287   181     5     5    20       7
explains                19     5     8     8    47  1287   370     0     0     5       7
exactly                 19     5     7     7    23  1282   243     5     5    24       8
milieu,                 19     5     7     6    30  1284   143     0     0    -7       1
from                    19     5     4     4    15  1281   195     2     2    15     248
come                    19     5     4     4    12  1280   162     4     4     3      37
exactly                 19     5     7     7    25  1282   182     7     7   -13       8
her                     19     5     3     3    29  1283    98     3     3    -4     107
that                    19     5     4     4    46  1286   194     4     4   -17     871
explains                19     5     8     8    53  1287   205     6     6    -7       7
they                    19     5     4     4    62  1289   274     2     2    -9     258
they                    19     5     4     4    61  1289    81     1     1     1     258
all                     19     5     3     3    68  1290   194     3     3    -7     167
they                    19     5     4     4    64  1289   172     4     4     4     258
sound                   19     5     5     5    71  1291   284     2     2    -7       5
rather                  20     1     6     6     4  1292   235     4     4     0      42
characters              20     1    10    10    15  1294   285     3     3   -11       2
Joanna                  20     1     6     6    29  1297   243     1     1   -14      18
Trollope                20     1     8     8    41  1298   159     6     6   -12       3
a                       20     1     1     1    26  1296   185     0     0    15    1434
quite                   20     1     5     5    64  1301   354     4     4   -38      48
This                    20     1     4     4    59  1300   260     4     4     5     293
blinkered               20     1     9     9    69  1302   195     3     3   -10       1
perception              20     2    10    10     5  1303   235     5     5   -99       1
world                   20     2     5     5    23  1306   162     5     5   -18      60
common                  20     2     6     6    32  1308   211     5     5    -9       6
novelist                20     2     8     8    43  1311   200     2     2   -11       4
books.                  20     2     6     5    58  1314   333     0     0   -15      16
to                      20     2     2     2    36  1309   316     2     2    22    1597
books.                  20     2     6     5    60  1314   193     2     2   -24      16
Joanna                  20     2     6     6    70  1315   151     5     5   -10      18
is                      20     2     2     2    74  1316    95     2     2    -4     717
of                      20     3     2     2     5  1319   248     0     0   -99    1757
says,                   20     3     5     4    21  1322   167     3     3   -16      47
just                    20     3     4     4    33  1324   171     4     4   -12      75
every                   20     3     5     5    41  1326   242     2     2    -8      45
generation:             20     3    11    10    57  1330   250     0     0   -16      10
woman                   20     3     5     5    49  1327   182     4     4     8      14
every                   20     3     5     5    41  1326   291     2     2     8      45
we                      20     3     2     2    70  1331   189     1     1   -29     179
can                     20     3     3     3    75  1332   159     3     3    -5     123
adequate                20     4     8     8     6  1335   382     0     0   -99       4
all                     20     4     3     3    28  1338   223     2     2   -22     167
ballet                  20     4     6     6    40  1341   275     2     2   -12       1
to                      20     4     2     2    36  1340   175     1     1     4    1597
we                      20     4     2     2    55  1344   229     0     0   -19     179
all                     20     4     3     3    65  1346   302     3     3   -10     167
can                     20     4     3     3    58  1345   241     0     0     7     123
The                     20     4     3     3    73  1348   243     0     0   -15    3511
adjectives              20     5    10    10     9  1350   149     1     1   -99       1
missing                 20     5     7     7     6  1349   199     6     6     3       4
adjectives              20     5    10    10    15  1350   187     7     7    -9       1
sentence                20     5     8     8    29  1353   281     3     3   -14       4
being,                  20     5     6     5    40  1354   177     5     5   -11      54
clearly,                20     5     8     7    50  1356   233     2     2   -10      14
'upper-middle-class     20     5    19    18    65  1357   370     8     7   -15     -99
'upper-middle-class     20     5    19    18    70  1357   321    13    12    -5     -99
'upper-middle-class     20     5    19    18    74  1357   380    17    16    -4     -99
English'.               21     1     9     7     5  1358   302     5     5     0      14
whole                   21     1     5     5    17  1361   189     2     2   -12      12
class,                  21     1     6     5    26  1362   240     5     5    -9      12
would                   21     1     5     5    36  1364   188     5     5   -10     146
attitude                21     1     8     8    48  1367   197     1     1   -12       3
bigotry;                21     1     8     7    59  1368   349     3     3   -11       1
bigotry;                21     1     8     7    56  1368   237     0     0     3       1
single                  21     1     6     6    71  1371   411     1     1   -15       9
bigotry;                21     1     8     7    63  1368   192     7     7     8       1
attitude                21     1     8     8    50  1367   200     3     3    13       3
this                    21     1     4     4    42  1366   332     0     0     8     293
would                   21     1     5     5    31  1364   172     0     0    11     146
class,                  21     1     6     5    24  1362   130     3     3     7      12
whole                   21     1     5     5    18  1361   194     3     3     6      12
whole                   21     1     5     5    15  1361   346     0     0     3      12
class,                  21     1     6     5    25  1362   370     4     4   -10      12
class,                  21     1     6     5    21  1362   193     0     0     4      12
whole                   21     1     5     5    17  1361   261     2     2     4      12
would                   21     1     5     5    32  1364   191     1     1   -15     146
this                    21     1     4     4    46  1366   210     4     4   -14     293
single                  21     1     6     6    70  1371   264     0     0   -24       9
woman                   21     2     5     5     4  1372   271     4     4   -99      14
age                     21     2     3     3    21  1375   240     3     3   -17      22
breadth                 21     2     7     7    30  1377   193     4     4    -9       2
experience,             21     2    11    10    39  1379   204     2     2    -9      17
can                     21     2     3     3    53  1381   213     0     0   -14     123
call                    21     2     4     4    65  1383   175     3     3   -12      22
naivety.                21     2     8     7    73  1385   268     3     3    -8       2
naivety.                21     2     8     7    75  1385   262     5     5    -2       2
observations            21     3    12    12     7  1387   315     3     3   -99       2
current                 21     3     7     7    24  1390   216     0     0   -17      15
generation              21     3    10    10    37  1391   246     5     5   -13      10
thirtysomethings,       21     3    17    16    49  1393   248     3     3   -12       2
thirtysomethings,       21     3    17    16    55  1393   233     9     9    -6       2
against                 21     3     7     7    69  1395   283     2     2   -14      36
her                     21     3     3     3    75  1396   111     0     0    -6     107
generation              21     4    10    10     5  1398   268     1     1   -99      10
that                    21     4     4     4    21  1400   306     3     3   -16     871
are                     21     4     3     3    30  1402   259     2     2    -9     351
inconsistent            21     4    12    12    39  1403   212     7     7    -9       1
near-contradictory.     21     4    19    18    51  1405   274     2     2   -12     -99
near-contradictory.     21     4    19    18    59  1405   320    10    10    -8     -99
